ext_recipe_id,ingredient_pos,ingredient_text,ingredient_text_norm
914,7,"2 cloves garlic cloves, pressed","2 cloves garlic cloves, pressed"
914,8,½ teaspoon salt,½ teaspoon salt
914,9,½ teaspoon freshly ground black pepper,½ teaspoon freshly ground black pepper
915,1,2 heads iceberg lettuce,2 heads iceberg lettuce
915,2,1 tablespoon garlic powder,1 tablespoon garlic powder
915,3,1 tablespoon dried oregano,1 tablespoon dried oregano
915,4,1 (8 ounce) bottle Italian-style salad dressing,1 (8 ounce) bottle italian-style salad dressing
915,5,1 pound thinly sliced cooked ham,1 pound thinly sliced cooked ham
915,6,2 ½ pounds sliced provolone cheese,2 ½ pounds sliced provolone cheese
915,7,"½ pound Genoa salami, thinly sliced","½ pound genoa salami, thinly sliced"
915,8,"¼ pound Capacola sausage, sliced","¼ pound capacola sausage, sliced"
915,9,"¼ pound pepperoni sausage, sliced","¼ pound pepperoni sausage, sliced"
915,10,"¼ pound prosciutto, thinly sliced","¼ pound prosciutto, thinly sliced"
915,11,¼ pound thinly sliced roast beef,¼ pound thinly sliced roast beef
915,12,1 cup fresh mushrooms,1 cup fresh mushrooms
915,13,1 (6 ounce) can marinated artichoke hearts,1 (6 ounce) can marinated artichoke hearts
915,14,1 (7 ounce) jar roasted red peppers,1 (7 ounce) jar roasted red peppers
915,15,1 (6 ounce) can sliced black olives,1 (6 ounce) can sliced black olives
915,16,¾ cup sliced pepperoncini peppers,¾ cup sliced pepperoncini peppers
915,17,1 (5 ounce) jar sliced pimento-stuffed green olives,1 (5 ounce) jar sliced pimento-stuffed green olives
915,18,½ cup crumbled Gorgonzola cheese,½ cup crumbled gorgonzola cheese
915,19,"½ pound mozzarella cheese, sliced","½ pound mozzarella cheese, sliced"
915,20,¼ cup grated Parmesan cheese,¼ cup grated parmesan cheese
916,1,"2 ripe, sweet (but not soft) freestone peaches","2 ripe, sweet (but not soft) freestone peaches"
916,2,"3 thin slices prosciutto, or more as needed, torn into ribbons","3 thin slices prosciutto, or more as needed, torn into ribbons"
916,3,"8 small bamboo skewers, soaked in water 20 minutes","8 small bamboo skewers, soaked in water 20 minutes"
916,4,6 ounces burrata cheese,6 ounces burrata cheese
916,5,"1 tablespoon extra virgin olive oil, for drizzling","1 tablespoon extra virgin olive oil, for drizzling"
916,6,Coarse sea salt to taste,coarse sea salt to taste
916,7,"Freshly ground black pepper, to taste","freshly ground black pepper, to taste"
916,8,1 tablespoon finely sliced fresh basil leaves,1 tablespoon finely sliced fresh basil leaves
917,1,24 sprigs fresh rosemary,24 sprigs fresh rosemary
917,2,"12 ounces marinated mozzarella balls, drained","12 ounces marinated mozzarella balls, drained"
917,3,"½ cup pitted Castelvetrano olives, rinsed and dried","½ cup pitted castelvetrano olives, rinsed and dried"
917,4,"¼ cup pitted Kalamata olives, rinsed and drained","¼ cup pitted kalamata olives, rinsed and drained"
917,5,¼ cup sugar plum tomatoes,¼ cup sugar plum tomatoes
918,1,1 (8 ounce) container small fresh mozzarella balls,1 (8 ounce) container small fresh mozzarella balls
918,2,1 (4 ounce) package fresh basil leaves,1 (4 ounce) package fresh basil leaves
918,3,"1 (10.5 ounce) container cherry tomatoes, halved","1 (10.5 ounce) container cherry tomatoes, halved"
918,4,"24 small skewers, or as needed","24 small skewers, or as needed"
918,5,salt and ground black pepper to taste,salt and ground black pepper to taste
919,1,"2 stalks stalk celery, chopped into 1/4-inch pieces","2 stalks stalk celery, chopped into 1/4-inch pieces"
919,2,½ cup olive oil,½ cup olive oil
919,3,"1 onion, thinly sliced","1 onion, thinly sliced"
919,4,"1 medium eggplant, chopped into bite-size pieces","1 medium eggplant, chopped into bite-size pieces"
919,5,"2 red bell peppers, thinly sliced","2 red bell peppers, thinly sliced"
919,6,"2 zucchini, cubed","2 zucchini, cubed"
919,7,1 ¾ cups tomato puree (passata),1 ¾ cups tomato puree (passata)
919,8,½ cup white vinegar,½ cup white vinegar
919,9,1 tablespoon white sugar,1 tablespoon white sugar
919,10,"10 black olives, pitted","10 black olives, pitted"
919,11,2 tablespoons raisins,2 tablespoons raisins
919,12,2 tablespoons pine nuts,2 tablespoons pine nuts
919,13,1 teaspoon capers,1 teaspoon capers
919,14,salt and ground black pepper to taste,salt and ground black pepper to taste
919,15,"10 leaves basil, chopped","10 leaves basil, chopped"
920,1,1 red bell pepper,1 red bell pepper
920,2,1 yellow bell pepper,1 yellow bell pepper
920,3,1 orange bell pepper,1 orange bell pepper
920,4,¾ cup extra-virgin olive oil,¾ cup extra-virgin olive oil
920,5,"1 clove garlic, minced","1 clove garlic, minced"
920,6,"5 leaves fresh basil leaves, finely sliced","5 leaves fresh basil leaves, finely sliced"
920,7,½ teaspoon dried oregano,½ teaspoon dried oregano
920,8,½ teaspoon salt,½ teaspoon salt
920,9,¼ teaspoon ground black pepper,¼ teaspoon ground black pepper
921,1,1 (20 ounce) package refrigerated tortellini,1 (20 ounce) package refrigerated tortellini
921,2,2 pints cherry tomatoes,2 pints cherry tomatoes
921,3,½ cup pesto,½ cup pesto
921,4,toothpicks,toothpicks
922,1,"2 bunches fresh parsley, finely chopped","2 bunches fresh parsley, finely chopped"
922,2,"1 (2 ounce) can anchovy fillets, chopped","1 (2 ounce) can anchovy fillets, chopped"
922,3,"3 cloves garlic, minced","3 cloves garlic, minced"
922,4,1 ½ tablespoons tomato paste,1 ½ tablespoons tomato paste
922,5,4 tablespoons distilled white vinegar,4 tablespoons distilled white vinegar
922,6,½ cup extra virgin olive oil,½ cup extra virgin olive oil
923,1,1 cup shredded fresh mozzarella cheese,1 cup shredded fresh mozzarella cheese
923,2,3 tablespoons grated Parmigiano-Reggiano cheese,3 tablespoons grated parmigiano-reggiano cheese
923,3,10 zucchini blossoms,10 zucchini blossoms
923,4,7 tablespoons rice flour,7 tablespoons rice flour
923,5,2 eggs,2 eggs
923,6,¼ cup milk,¼ cup milk
923,7,¼ cup sparkling water,¼ cup sparkling water
923,8,2 tablespoons sweet rice flour,2 tablespoons sweet rice flour
923,9,salt and ground black pepper to taste,salt and ground black pepper to taste
923,10,1 cup oil for frying,1 cup oil for frying
924,1,"1 green bell pepper, chopped","1 green bell pepper, chopped"
924,2,"1 red bell pepper, chopped","1 red bell pepper, chopped"
924,3,"1 yellow bell pepper, chopped","1 yellow bell pepper, chopped"
924,4,"1 ½ cups fresh green beans, cut into 1/2-inch pieces","1 ½ cups fresh green beans, cut into 1/2-inch pieces"
924,5,"1 large white onion, finely chopped","1 large white onion, finely chopped"
924,6,"12 cloves garlic, pressed","12 cloves garlic, pressed"
924,7,"1 head broccoli, finely chopped","1 head broccoli, finely chopped"
924,8,"½ head cauliflower, finely chopped","½ head cauliflower, finely chopped"
924,9,"2 stalks celery, finely chopped","2 stalks celery, finely chopped"
924,10,2 cups finely chopped fresh mushrooms,2 cups finely chopped fresh mushrooms
924,11,¼ cup olive oil,¼ cup olive oil
924,12,2 cups ketchup,2 cups ketchup
924,13,"4 tomatoes, peeled and chopped","4 tomatoes, peeled and chopped"
924,14,¾ cup white vinegar,¾ cup white vinegar
924,15,1 dash balsamic vinegar,1 dash balsamic vinegar
924,16,salt and ground black pepper to taste,salt and ground black pepper to taste
924,17,"1 (6 ounce) can pitted black olives, drained and coarsely chopped","1 (6 ounce) can pitted black olives, drained and coarsely chopped"
924,18,"1 (5 ounce) jar pitted green olives, drained and coarsely chopped","1 (5 ounce) jar pitted green olives, drained and coarsely chopped"
924,19,"1 bunch fresh basil, chopped","1 bunch fresh basil, chopped"
924,20,12 half-pint canning jars with lids and rings,12 half-pint canning jars with lids and rings
925,1,10 cherry peppers,10 cherry peppers
925,2,1 (7 ounce) package mozzarella cheese,1 (7 ounce) package mozzarella cheese
925,3,5 slices prosciutto,5 slices prosciutto
925,4,2 cups olive oil,2 cups olive oil
925,5,3 tablespoons grated Parmesan cheese,3 tablespoons grated parmesan cheese
925,6,"2 cloves garlic, minced","2 cloves garlic, minced"
925,7,1 teaspoon chopped fresh oregano,1 teaspoon chopped fresh oregano
925,8,1 teaspoon chopped fresh thyme,1 teaspoon chopped fresh thyme
925,9,½ teaspoon salt,½ teaspoon salt
925,10,½ teaspoon ground black pepper,½ teaspoon ground black pepper
925,11,½ teaspoon red pepper flakes,½ teaspoon red pepper flakes
926,1,¼ cup lime juice,¼ cup lime juice
926,2,"1 honeydew melon, fruit removed with a melon baller","1 honeydew melon, fruit removed with a melon baller"
926,3,9 ounces thinly sliced prosciutto,9 ounces thinly sliced prosciutto
926,4,36 sprigs fresh mint,36 sprigs fresh mint
927,1,1 tablespoon butter,1 tablespoon butter
927,2,"4 shallots, minced","4 shallots, minced"
927,3,¾ cup fresh or frozen peas,¾ cup fresh or frozen peas
927,4,salt and freshly ground black pepper to taste,salt and freshly ground black pepper to taste
927,5,2 tablespoons chopped fresh mint,2 tablespoons chopped fresh mint
927,6,6 slices ciabatta bread,6 slices ciabatta bread
927,7,"2 tablespoons extra-virgin olive oil, or as needed","2 tablespoons extra-virgin olive oil, or as needed"
927,8,"1 clove garlic, peeled","1 clove garlic, peeled"
928,1,1 (3 ounce) package prosciutto,1 (3 ounce) package prosciutto
928,2,1 (3 ounce) package Italian breadsticks (grissini),1 (3 ounce) package italian breadsticks (grissini)
929,1,"1 pound feta cheese, cubed","1 pound feta cheese, cubed"
929,2,1 chile pepper,1 chile pepper
929,3,1 tablespoon herbes de Provence,1 tablespoon herbes de provence
929,4,1 pinch lemon zest,1 pinch lemon zest
929,5,"1 cup olive oil, or as needed","1 cup olive oil, or as needed"
930,1,"olive oil, divided","olive oil, divided"
930,2,"5 zucchinis, thinly sliced lengthwise","5 zucchinis, thinly sliced lengthwise"
930,3,1 (4 ounce) package crumbled feta cheese,1 (4 ounce) package crumbled feta cheese
930,4,"3 cloves garlic, minced","3 cloves garlic, minced"
930,5,2 tablespoons dried Italian herbs,2 tablespoons dried italian herbs
930,6,4 tablespoons balsamic vinegar,4 tablespoons balsamic vinegar
931,1,8 (4 inch) skewers,8 (4 inch) skewers
931,2,24 leaves fresh basil,24 leaves fresh basil
931,3,8 blackberries,8 blackberries
931,4,8 small fresh mozzarella balls,8 small fresh mozzarella balls
931,5,8 dried apricots,8 dried apricots
931,6,"½ tablespoon balsamic glaze, or to taste","½ tablespoon balsamic glaze, or to taste"
932,1,18 cherry tomatoes,18 cherry tomatoes
932,2,½ cup creamy salad dressing (such as Miracle Whip®),½ cup creamy salad dressing (such as miracle whip®)
932,3,1 (3 ounce) can bacon bits (such as Hormel®),1 (3 ounce) can bacon bits (such as hormel®)
932,4,⅓ cup chopped green onions,⅓ cup chopped green onions
932,5,3 tablespoons grated Parmesan cheese (such as Sargento®),3 tablespoons grated parmesan cheese (such as sargento®)
932,6,2 tablespoons chopped fresh parsley (Optional),2 tablespoons chopped fresh parsley (optional)
933,1,1 tablespoon olive oil,1 tablespoon olive oil
933,2,"2 Japanese eggplant, cut into 1/2-inch cubes","2 japanese eggplant, cut into 1/2-inch cubes"
933,3,"1 yellow onion, chopped","1 yellow onion, chopped"
933,4,"3 cloves garlic, minced","3 cloves garlic, minced"
933,5,1 (14.5 ounce) can fire-roasted tomatoes (such as Hunt's®),1 (14.5 ounce) can fire-roasted tomatoes (such as hunt's®)
933,6,⅓ cup red wine,⅓ cup red wine
933,7,1 ½ tablespoons capers,1 ½ tablespoons capers
933,8,2 teaspoons dried oregano,2 teaspoons dried oregano
933,9,1 teaspoon ground cinnamon,1 teaspoon ground cinnamon
933,10,1 teaspoon ground allspice,1 teaspoon ground allspice
933,11,1 teaspoon unsweetened cocoa powder,1 teaspoon unsweetened cocoa powder
933,12,½ teaspoon white sugar,½ teaspoon white sugar
933,13,1 bay leaf,1 bay leaf
934,1,2 tablespoons olive oil,2 tablespoons olive oil
934,2,"1 pound Japanese or other small eggplant, cut into 1/2-inch cubes","1 pound japanese or other small eggplant, cut into 1/2-inch cubes"
934,3,"1 onion, chopped","1 onion, chopped"
934,4,"3 cloves garlic, minced","3 cloves garlic, minced"
934,5,1 teaspoon dried oregano,1 teaspoon dried oregano
934,6,¼ teaspoon ground cinnamon,¼ teaspoon ground cinnamon
934,7,¼ teaspoon ground allspice,¼ teaspoon ground allspice
934,8,½ teaspoon salt,½ teaspoon salt
934,9,½ teaspoon black pepper,½ teaspoon black pepper
934,10,1 (14.5 ounce) can fire-roasted diced tomatoes,1 (14.5 ounce) can fire-roasted diced tomatoes
934,11,1 cup water,1 cup water
934,12,⅓ cup dry red wine,⅓ cup dry red wine
934,13,1 bay leaf,1 bay leaf
934,14,2 tablespoons white sugar,2 tablespoons white sugar
934,15,"3 tablespoons capers, drained","3 tablespoons capers, drained"
934,16,2 tablespoons red wine vinegar,2 tablespoons red wine vinegar
935,1,"4 black olives, finely chopped","4 black olives, finely chopped"
935,2,"2 fresh sage leaves, or more to taste","2 fresh sage leaves, or more to taste"
935,3,"1 clove garlic, crushed","1 clove garlic, crushed"
935,4,1 red chile pepper (Optional),1 red chile pepper (optional)
935,5,"1 sprig fresh rosemary, or more to taste","1 sprig fresh rosemary, or more to taste"
935,6,"¼ red bell pepper, finely chopped","¼ red bell pepper, finely chopped"
935,7,1 tablespoon toasted sesame-ginger seasoning (such as Victoria Gourmet ®),1 tablespoon toasted sesame-ginger seasoning (such as victoria gourmet ®)
935,8,"1 small pepperoncini pepper, finely sliced","1 small pepperoncini pepper, finely sliced"
935,9,½ tablespoon chopped fresh oregano,½ tablespoon chopped fresh oregano
935,10,"14 ounces feta cheese, cubed","14 ounces feta cheese, cubed"
935,11,½ cup olive oil,½ cup olive oil
936,1,¼ cup olive oil,¼ cup olive oil
936,2,"1 large eggplant, peeled and coarsely chopped","1 large eggplant, peeled and coarsely chopped"
936,3,"1 medium red bell pepper, cut into thin strips","1 medium red bell pepper, cut into thin strips"
936,4,"1 green bell pepper, cut into thin strips","1 green bell pepper, cut into thin strips"
936,5,"1 large onion, diced","1 large onion, diced"
936,6,1 cup coarsely shredded carrot,1 cup coarsely shredded carrot
936,7,salt to taste,salt to taste
936,8,crushed red pepper flakes,crushed red pepper flakes
937,1,"1 pound mini peppers,","1 pound mini peppers,"
937,2,8 ounces whipped cream cheese,8 ounces whipped cream cheese
937,3,1/2 cup shredded Cheddar cheese,1/2 cup shredded cheddar cheese
937,4,1 tablespoon everything bagel seasoning,1 tablespoon everything bagel seasoning
937,5,1 green onion,1 green onion
938,1,"1 (8-ounce) package cream cheese, softened","1 (8-ounce) package cream cheese, softened"
938,2,1 (3.4-ounce) package vanilla or cheesecake instant pudding mix,1 (3.4-ounce) package vanilla or cheesecake instant pudding mix
938,3,2/3 cup milk,2/3 cup milk
938,4,"1 (8-ounce) tub frozen whipped dessert topping, thawed","1 (8-ounce) tub frozen whipped dessert topping, thawed"
938,5,1/4 cup multicolored sprinkles,1/4 cup multicolored sprinkles
938,6,"animal crackers, graham crackers, strawberries or apple wedges for dipping","animal crackers, graham crackers, strawberries or apple wedges for dipping"
939,1,"6 small to medium russet potatoes,","6 small to medium russet potatoes,"
939,2,1 tablespoon vegetable oil,1 tablespoon vegetable oil
939,3,4 strips bacon,4 strips bacon
939,4,8 large jalapeno peppers,8 large jalapeno peppers
939,5,"1 (8 ounce) package cream cheese, softened","1 (8 ounce) package cream cheese, softened"
939,6,"6 ounces Cheddar cheese, grated","6 ounces cheddar cheese, grated"
939,7,1/4 teaspoon salt,1/4 teaspoon salt
940,1,"1 ¾ cups self-rising flour, plus more for kneading","1 ¾ cups self-rising flour, plus more for kneading"
940,2,"¾ teaspoon garlic powder, divided","¾ teaspoon garlic powder, divided"
940,3,"½ teaspoon salt, divided","½ teaspoon salt, divided"
940,4,¼ teaspoon Italian seasoning,¼ teaspoon italian seasoning
940,5,1 cup plain whole-milk Greek-style yogurt,1 cup plain whole-milk greek-style yogurt
940,6,"1 tablespoon unsalted butter, melted","1 tablespoon unsalted butter, melted"
940,7,1 tablespoon olive oil,1 tablespoon olive oil
940,8,½ teaspoon dried parsley,½ teaspoon dried parsley
940,9,"flaky sea salt, for garnish","flaky sea salt, for garnish"
941,1,2 tablespoons butter,2 tablespoons butter
941,2,3 tablespoons all-purpose flour,3 tablespoons all-purpose flour
941,3,1/2 cup milk,1/2 cup milk
941,4,3/4 cup German dark beer,3/4 cup german dark beer
941,5,2 teaspoons stone ground mustard,2 teaspoons stone ground mustard
941,6,2 teaspoons Worcestershire sauce,2 teaspoons worcestershire sauce
941,7,1 cup freshly grated sharp Cheddar cheese,1 cup freshly grated sharp cheddar cheese
941,8,1/2 teaspoon Aleppo chile peppers (optional),1/2 teaspoon aleppo chile peppers (optional)
941,9,salt and freshly ground black pepper to taste,salt and freshly ground black pepper to taste
942,1,cooking spray,cooking spray
942,2,1 large egg,1 large egg
942,3,1/2 cup panko bread crumbs,1/2 cup panko bread crumbs
942,4,2 tablespoons canola oil,2 tablespoons canola oil
942,5,8 chicken tenders,8 chicken tenders
942,6,freshly chopped parsley for garnish,freshly chopped parsley for garnish
943,1,3 slices prosciutto,3 slices prosciutto
943,2,15 basil leaves,15 basil leaves
943,3,"3 oma tomatoes, sliced","3 oma tomatoes, sliced"
